l_hs 	m_s 	T_c^EX 	v_h^EX 	v_s^EX 	T1_c^PT 	v1_h^T 	v1_s^T 	v1_h^F 	v1_s^F
1.18	170	20.3125	243.068	259.094	20.3125	-243.068	6.98627e-06	-4.75916e-06	-259.094	
1.18	170.833	45.3024	231.048	246.282	45.3024	-231.048	2.76522e-06	-6.83552e-06	-246.282	
1.18	171.667	60.828	218.304	232.698	60.828	-218.304	-9.86722e-06	-1.06657e-06	-232.698	
1.18	172.5	73.1833	204.7	218.197	73.1833	-204.7	-1.0369e-05	4.50663e-06	-218.197	
1.18	173.333	83.7829	190.052	202.583	83.7829	-190.052	-1.29812e-05	-5.50776e-07	-202.583	
1.18	174.167	93.2274	174.097	185.576	93.2274	-174.097	9.87937e-06	-1.298e-05	185.576	
1.18	175	101.839	156.434	166.748	101.839	-156.434	-1.51127e-05	-2.65607e-06	-166.748	
1.18	175.833	109.813	136.403	145.396	109.813	136.403	-2.6659e-06	-1.83521e-06	-145.396	
1.18	176.667	117.281	112.747	120.181	117.281	112.747	1.13128e-05	-6.63317e-06	-120.181	
1.18	177.5	124.333	82.4028	87.8359	124.333	82.4028	5.61545e-06	1.00964e-05	-87.8359	
1.18	178.333	131.037	28.9946	30.9063	131.037	28.9902	9.59358e-06	2.05953e-05	-30.9037	
1.18667	170.833	29.8702	239.61	255.409	29.8702	-239.61	-1.33997e-05	6.16625e-06	-255.409	
1.18667	171.667	50.4802	227.276	242.261	50.4802	-227.276	4.68227e-06	1.63175e-05	-242.261	
1.18667	172.5	64.9024	214.166	228.287	64.9024	-214.166	-1.94106e-05	7.37048e-06	228.287	
1.18667	173.333	76.7102	200.131	213.326	76.7102	-200.131	-8.49093e-06	-1.84249e-05	-213.326	
1.18667	174.167	86.975	184.957	197.152	86.975	-184.957	-1.56953e-05	-5.54606e-06	-197.152	
1.18667	175	96.192	168.339	179.439	96.192	-168.339	1.6721e-05	-7.54033e-06	179.439	
1.18667	175.833	104.639	149.797	159.673	104.639	-149.797	3.07955e-06	2.32009e-05	-159.673	
1.18667	176.667	112.488	128.499	136.971	112.49	128.492	-9.63417e-06	-1.63056e-05	-136.967	
1.18667	177.5	119.858	102.746	109.521	119.858	102.746	-8.16579e-07	-1.06336e-05	109.521	
1.18667	178.333	126.833	67.6289	72.0879	126.833	67.6289	2.32075e-05	8.97728e-06	-72.0879	
1.19333	171.667	37.213	236.003	251.563	37.213	-236.003	-1.15475e-05	-5.02707e-06	-251.563	
1.19333	172.5	55.2928	223.332	238.057	55.2904	-223.335	1.26451e-05	-1.02011e-05	-238.059	
1.19333	173.333	68.8323	209.832	223.667	68.8323	-209.832	-6.15614e-06	-1.03285e-05	-223.667	
1.19333	174.167	80.1659	195.328	208.207	80.1659	-195.328	1.68154e-06	2.27617e-06	-208.207	
1.19333	175	90.1296	179.579	191.42	90.1296	-179.579	-1.36128e-05	-1.89943e-06	-191.42	
1.19333	175.833	99.1375	162.223	172.919	99.1375	-162.223	5.34423e-06	7.63702e-06	-172.919	
1.19333	176.667	107.43	142.673	152.08	107.43	-142.673	6.96148e-06	4.40985e-06	-152.08	
1.19333	177.5	115.162	119.861	127.763	115.162	-119.861	-2.83589e-06	-8.12772e-06	-127.763	
1.19333	178.333	122.44	91.3753	97.4	122.44	91.3753	-3.49112e-06	-1.36865e-05	-97.4	
1.19333	179.167	129.34	48.0016	51.1665	129.34	48.0016	-1.24128e-05	8.91121e-06	-51.1664	
1.2	171.667	14.4759	244.512	260.634	14.4759	-244.513	-2.11906e-05	1.66471e-06	-260.634	
1.2	172.5	43.4803	232.236	247.548	43.4803	-232.236	-1.16599e-06	-4.18292e-06	-247.548	
1.2	173.333	59.8302	219.208	233.661	59.8302	-219.208	-1.24873e-05	2.97631e-06	233.661	
1.2	174.167	72.6424	205.286	218.821	72.6424	-205.286	9.71032e-06	7.58016e-06	-218.821	
1.2	175	83.5603	190.274	202.82	83.5603	-190.274	4.86966e-06	-9.54849e-06	-202.82	
1.2	175.833	93.2516	173.89	185.356	93.2516	-173.89	1.34556e-05	-2.02092e-05	-185.356	
1.2	176.667	102.066	155.702	165.968	102.066	-155.702	-3.94336e-06	4.35936e-06	-165.968	
1.2	177.5	110.215	134.982	143.882	110.221	-134.965	1.13896e-05	-8.48057e-06	-143.872	
1.2	178.333	117.836	110.312	117.585	117.836	-110.312	-3.09227e-07	-3.93596e-06	-117.585	
1.2	179.167	125.026	78.0315	83.1763	125.026	78.0315	2.57192e-06	3.94914e-06	-83.1764	
1.20667	172.5	26.6807	240.906	256.79	26.6807	-240.906	5.45653e-06	-4.70586e-06	-256.79	
1.20667	173.333	49.0877	228.3	243.352	49.0877	-228.3	7.27219e-06	-9.32589e-06	-243.352	
1.20667	174.167	64.1524	214.889	229.057	64.1524	-214.889	-2.89066e-07	-9.18912e-06	229.057	
1.20667	175	76.3521	200.512	213.733	76.3521	-200.512	-9.26001e-06	2.30229e-06	-213.733	
1.20667	175.833	86.9019	184.945	197.139	86.9019	-184.945	-4.16431e-06	-3.15989e-06	-197.139	
1.20667	176.667	96.3453	167.856	178.923	96.3453	-167.856	-8.47325e-06	-9.22683e-06	-178.923	
1.20667	177.5	104.981	148.721	158.527	104.981	-148.721	3.52207e-06	-1.28823e-05	-158.527	
1.20667	178.333	112.995	126.618	134.966	112.996	-126.616	-4.45308e-06	8.48519e-06	-134.965	
1.20667	179.167	120.511	99.5863	106.152	120.511	-99.5863	8.92852e-06	7.42404e-06	-106.152	
1.20667	180	127.617	61.4357	65.4864	127.617	61.4357	2.39787e-06	9.0387e-06	-65.4864	
1.21333	173.333	35.0363	237.142	252.778	35.0363	-237.142	-2.03128e-05	1.80621e-05	252.778	
1.21333	174.167	54.2423	224.185	238.966	54.2398	-224.187	4.87996e-06	-7.44679e-06	238.967	
1.21333	175	68.3018	210.363	224.232	68.3018	-210.363	1.57196e-05	-5.33392e-06	-224.232	
1.21333	175.833	79.9766	195.493	208.382	79.9766	-195.493	5.60484e-06	-4.32454e-06	-208.382	
1.21333	176.667	90.1977	179.314	191.137	90.1977	179.314	2.3512e-06	6.89273e-06	-191.137	
1.21333	177.5	99.4143	161.435	172.079	99.4143	-161.435	5.31873e-06	9.89898e-06	-172.079	
1.21333	178.333	107.884	141.21	150.52	107.884	-141.209	1.36787e-05	6.92546e-06	150.52	
1.21333	179.167	115.771	117.432	125.175	115.771	-117.432	-1.14783e-05	1.84606e-05	-125.175	
1.21333	180	123.188	87.2466	92.999	123.188	-87.2466	5.83929e-06	-1.94035e-06	-92.999	
1.21333	180.833	130.214	37.4817	39.953	130.214	37.4815	2.71174e-06	-4.60488e-06	-39.9529	
1.22	173.333	5.76983	245.764	261.968	5.76983	-245.764	8.39031e-07	-8.23224e-06	-261.968	
1.22	174.167	41.9144	233.211	248.588	41.9144	-233.212	-1.68432e-05	-3.13866e-06	-248.588	
1.22	175	59.0645	219.878	234.376	59.0645	-219.878	6.26566e-06	1.50189e-05	-234.376	
1.22	175.833	72.3095	205.613	219.169	72.3095	-205.613	-1.99721e-05	-8.51541e-06	219.169	
1.22	176.667	83.5284	190.205	202.745	83.5284	-190.205	-6.567e-06	8.43567e-08	-202.745	
1.22	177.5	93.4537	173.35	184.779	93.4537	173.35	4.63018e-07	1.54875e-05	-184.779	
1.22	178.333	102.462	154.576	164.768	102.462	-154.576	-5.75895e-06	8.579e-06	-164.768	
1.22	179.167	110.777	133.073	141.847	110.777	-133.073	-1.35274e-05	-1.50281e-05	-141.847	
1.22	180	118.545	107.212	114.28	118.545	-107.212	-1.3799e-05	1.07678e-05	-114.28	
1.22	180.833	125.867	72.4664	77.2443	125.867	-72.4664	1.0681e-05	7.00749e-06	-77.2443	
1.22667	174.167	23.6456	242.001	257.957	23.6457	-242.001	-1.26563e-05	7.40267e-06	257.957	
1.22667	175	47.9571	229.103	244.209	47.9571	-229.103	-1.17272e-05	-6.42353e-06	-244.209	
1.22667	175.833	63.6315	215.367	229.567	63.6315	-215.367	1.08663e-06	9.16714e-06	-229.567	
1.22667	176.667	76.1995	200.621	213.849	76.1995	-200.621	7.67982e-06	1.65766e-05	-213.849	
1.22667	177.5	87.0176	184.623	196.796	87.0176	-184.623	6.30682e-06	-8.20761e-06	-196.796	
1.22667	178.333	96.675	167.014	178.025	96.675	167.014	5.82009e-06	-5.15708e-06	-178.025	
1.22667	179.167	105.491	147.215	156.922	105.491	-147.215	5.36342e-06	-4.7179e-06	156.922	
1.22667	180	113.662	124.186	132.374	113.662	-124.186	-1.20824e-05	-2.05362e-05	-132.374	
1.22667	180.833	121.318	95.6188	101.923	121.318	-95.6188	5.15339e-06	-9.88149e-06	-101.923	
1.22667	181.667	128.55	53.2425	56.7529	128.55	-53.2425	1.19444e-05	-8.13368e-06	-56.7529	
1.23333	175	33.1477	238.072	253.769	33.1477	-238.072	1.24108e-05	9.24684e-06	-253.769	
1.23333	175.833	53.4506	224.806	239.628	53.4478	-224.808	-1.04441e-05	-1.47245e-05	-239.629	
1.23333	176.667	67.9965	210.636	224.524	67.9965	-210.636	-1.78294e-05	8.36019e-06	-224.524	
1.23333	177.5	79.9901	195.368	208.249	79.9901	-195.368	-7.15511e-06	7.62278e-06	-208.249	
1.23333	178.333	90.4526	178.718	190.502	90.4526	178.718	4.49511e-07	8.57085e-06	-190.502	
1.23333	179.167	99.8663	160.258	170.825	99.8663	160.258	-1.38015e-05	1.46126e-05	-170.825	
1.23333	180	108.505	139.27	148.453	108.505	-139.27	2.53986e-06	9.73179e-06	-148.453	
1.23333	180.833	116.54	114.369	121.91	116.54	-114.369	-6.91544e-06	-1.51197e-06	-121.91	
1.23333	181.667	124.09	82.0691	87.4802	124.09	-82.0691	1.53827e-05	8.58619e-06	87.4802	
1.23333	182.5	131.237	19.005	20.258	131.24	-18.9486	-7.4932e-06	9.04165e-06	-20.2231	
1.24	175.833	40.6507	233.968	249.394	40.6507	-233.968	-1.83313e-06	-3.27504e-06	-249.394	
1.24	176.667	58.5516	220.306	234.832	58.5516	-220.306	-1.61445e-05	-1.16358e-05	234.832	
1.24	177.5	72.1975	205.668	219.228	72.1975	-205.668	1.9467e-05	-7.04888e-06	219.228	
1.24	178.333	83.6964	189.828	202.344	83.6964	-189.828	6.64361e-06	-3.22288e-06	-202.344	
1.24	179.167	93.8407	172.454	183.825	93.8407	172.454	-1.30663e-05	7.69039e-06	-183.825	
1.24	180	103.031	153.026	163.116	103.031	153.026	-9.95817e-06	8.89646e-06	163.116	
1.24	180.833	111.504	130.63	139.243	111.505	-130.629	-1.10242e-05	-1.05751e-05	-139.242	
1.24	181.667	119.413	103.354	110.168	119.413	-103.354	1.05573e-05	-1.02308e-05	-110.168	
1.24	182.5	126.862	65.3494	69.6581	126.862	-65.3494	1.96675e-05	-1.57861e-05	-69.6581	
1.24667	175.833	20.864	242.886	258.901	20.8644	-242.886	9.72087e-06	1.30619e-06	-258.9	
1.24667	176.667	47.1218	229.676	244.819	47.1218	-229.676	-1.37174e-05	3.4034e-06	-244.819	
1.24667	177.5	63.3566	215.59	229.804	63.3566	-215.59	3.32254e-06	2.35437e-05	-229.804	
1.24667	178.333	76.2633	200.443	213.659	76.2633	-200.443	1.63315e-06	-2.06985e-05	-213.659	
1.24667	179.167	87.3303	183.973	196.103	87.3303	-183.973	-1.49378e-06	-9.44002e-06	-196.103	
1.24667	180	97.1879	165.788	176.718	97.1879	165.787	-1.4e-05	-7.24054e-06	-176.718	
1.24667	180.833	106.174	145.242	154.818	106.174	145.242	1.45957e-05	-1.2574e-05	-154.818	
1.24667	181.667	114.493	121.143	129.13	114.493	-121.143	-6.4079e-06	-1.97243e-05	-129.13	
1.24667	182.5	122.282	90.6993	96.6793	122.282	-90.6992	6.77271e-06	9.32288e-06	-96.6794	
1.24667	183.333	129.636	41.8044	44.5607	129.636	-41.8044	1.33902e-06	-1.50317e-05	-44.5607	
1.25333	176.667	31.6204	238.783	254.527	31.6188	-238.784	-4.9934e-06	-1.30894e-06	-254.527	
1.25333	177.5	52.9428	225.185	240.032	52.9428	-225.185	-6.36334e-07	-1.37243e-05	-240.032	
1.25333	178.333	67.9303	210.64	224.528	67.9303	-210.64	1.12684e-05	-8.9409e-07	-224.528	
1.25333	179.167	80.2159	194.938	207.79	80.2159	194.938	1.88476e-05	-1.38714e-05	-207.79	
1.25333	180	90.9018	177.771	189.492	90.9018	177.771	9.01226e-06	-7.86764e-06	-189.492	
1.25333	180.833	100.5	158.664	169.126	100.5	158.664	-1.99558e-05	-5.73543e-06	-169.126	
1.25333	181.667	109.296	136.809	145.829	109.296	136.809	-1.1465e-05	3.62052e-06	145.829	
1.25333	182.5	117.472	110.586	117.878	117.472	110.586	1.60905e-05	3.08666e-06	-117.878	
1.25333	183.333	125.149	75.5798	80.563	125.149	-75.5797	-9.70624e-06	-2.19367e-06	-80.5629	
1.26	177.5	39.7358	234.495	249.956	39.7358	-234.495	-1.45127e-05	1.15508e-05	-249.956	
1.26	178.333	58.3108	220.479	235.016	58.3108	-220.479	2.38777e-06	-1.42864e-06	-235.016	
1.26	179.167	72.3181	205.438	218.983	72.3181	-205.438	1.31206e-05	-8.64986e-06	-218.983	
1.26	180	84.0725	189.125	201.595	84.0725	189.125	9.63963e-06	-4.82676e-06	201.595	
1.26	180.833	94.4193	171.179	182.465	94.4193	171.179	2.89667e-06	3.91558e-06	182.465	
1.26	181.667	103.78	151.017	160.974	103.78	151.017	-1.15767e-05	1.88715e-05	-160.974	
1.26	182.5	112.402	127.594	136.007	112.409	127.574	1.88211e-05	4.61571e-06	-135.994	
1.26	183.333	120.443	98.613	105.115	120.443	98.613	-6.25944e-06	-1.53191e-05	-105.115	
1.26	184.167	128.014	56.0258	59.7198	128.014	-56.0258	8.7871e-06	1.11737e-05	-59.7197	
1.26667	177.5	18.4885	243.554	259.612	18.4885	-243.554	-2.10882e-06	1.94167e-05	-259.612	
1.26667	178.333	46.6132	230.008	245.173	46.6132	-230.008	1.06798e-05	7.74671e-06	245.173	
1.26667	179.167	63.343	215.544	229.755	63.343	-215.544	-2.45838e-05	5.2706e-06	-229.755	
1.26667	180	76.5536	199.961	213.145	76.5536	199.961	1.42059e-05	-1.39061e-05	-213.145	
1.26667	180.833	87.8473	182.974	195.038	87.8473	182.974	-4.96097e-06	-1.73416e-05	-195.038	
1.26667	181.667	97.8898	164.149	174.972	97.8898	164.149	7.52562e-06	-5.73419e-06	-174.972	
1.26667	182.5	107.034	142.758	152.171	107.034	142.758	1.01891e-05	-1.42781e-05	-152.171	
1.26667	183.333	115.493	117.41	125.151	115.493	117.41	-1.20579e-05	-9.0381e-06	-125.151	
1.26667	184.167	123.409	84.6174	90.1965	123.409	84.6174	8.40602e-06	-3.36462e-07	-90.1965	
1.26667	185	130.879	22.4748	23.9566	130.88	-22.4472	2.12636e-05	-9.04409e-07	-23.9392	
1.27333	178.333	30.5323	239.266	255.041	30.5323	-239.266	-7.13341e-06	-9.56449e-06	255.041	
1.27333	179.167	52.7415	225.31	240.166	52.7415	-225.31	5.37786e-06	2.01622e-05	240.166	
1.27333	180	68.1155	210.36	224.229	68.1155	-210.36	-1.51146e-05	-2.07877e-05	-224.229	
1.27333	180.833	80.6623	194.184	206.987	80.6623	194.184	4.44614e-06	3.73105e-06	-206.987	
1.27333	181.667	91.5517	176.446	188.08	91.5517	176.446	-1.16111e-05	8.11377e-06	-188.08	
1.27333	182.5	101.319	156.618	166.944	101.319	156.618	-4.60875e-06	-3.88373e-06	166.944	
1.27333	183.333	110.264	133.771	142.591	110.265	133.77	8.9032e-07	-1.32543e-05	-142.59	
1.27333	184.167	118.572	105.972	112.959	118.572	105.972	-3.56303e-06	-1.93558e-05	-112.959	
1.27333	185	126.369	67.343	71.7831	126.369	67.343	8.33123e-06	-1.50594e-06	-71.7831	
1.28	179.167	39.2132	234.781	250.261	39.2132	-234.781	-6.91654e-06	9.3791e-07	250.261	
1.28	180	58.3591	220.385	234.915	58.3591	-220.385	4.77906e-06	4.80497e-06	-234.915	
1.28	180.833	72.6813	204.905	218.416	72.6813	-204.905	-1.02418e-05	-5.93247e-06	-218.416	
1.28	181.667	84.6641	188.076	200.477	84.6641	188.076	-1.36752e-05	1.34074e-05	-200.477	
1.28	182.5	95.1952	169.495	180.67	95.1952	169.495	2.27239e-06	2.17801e-07	-180.67	
1.28	183.333	104.714	148.506	158.298	104.714	148.506	-3.92044e-06	1.15309e-05	-158.298	
1.28	184.167	113.474	123.892	132.061	113.474	123.892	4.95573e-06	1.27248e-05	132.061	
1.28	185	121.641	92.812	98.9313	121.641	92.812	7.97742e-06	1.112e-05	-98.9314	
1.28	185.833	129.326	42.993	45.8277	129.326	42.993	1.08874e-05	3.75994e-06	-45.8276	
1.28667	179.167	16.7379	243.993	260.08	16.7379	-243.993	1.34836e-05	-5.6752e-06	-260.08	
1.28667	180	46.4589	230.087	245.258	46.4589	-230.087	2.01555e-05	5.35639e-06	-245.258	
1.28667	180.833	63.6036	215.214	229.404	63.6036	-215.214	1.355e-05	-7.43149e-06	-229.404	
1.28667	181.667	77.0787	199.157	212.288	77.0787	199.157	1.07675e-05	9.9027e-06	-212.288	
1.28667	182.5	88.575	181.602	193.575	88.575	181.602	-8.61237e-06	1.19728e-05	-193.575	
1.28667	183.333	98.786	162.063	172.748	98.786	162.063	7.47541e-06	2.15514e-05	172.748	
1.28667	184.167	108.076	139.71	148.922	108.08	139.701	-1.15491e-05	1.10327e-05	-148.916	
1.28667	185	116.667	112.884	120.327	116.667	112.884	6.84919e-06	7.4121e-06	-120.327	
1.28667	185.833	124.701	77.0469	82.1268	124.701	77.0469	1.36853e-05	1.00322e-05	-82.1268	
1.29333	180	29.9571	239.508	255.3	29.9571	-239.508	-1.49658e-05	-1.28914e-05	-255.3	
1.29333	180.833	52.8653	225.168	240.015	52.8653	-225.168	2.04408e-05	-8.22614e-06	240.014	
1.29333	181.667	68.5624	209.778	223.609	68.5624	-209.778	-1.19507e-05	3.7776e-06	-223.609	
1.29333	182.5	81.3366	193.085	205.815	81.3366	193.085	8.54345e-06	-4.46266e-06	-205.816	
1.29333	183.333	92.408	174.717	186.237	92.408	174.717	1.83822e-05	1.69586e-06	-186.237	
1.29333	184.167	102.331	154.076	164.235	102.336	154.064	1.00191e-05	-3.41839e-06	-164.227	
1.29333	185	111.412	130.086	138.663	111.412	130.086	1.32536e-05	6.88367e-06	-138.663	
1.29333	185.833	119.844	100.37	106.988	119.844	100.37	1.50575e-05	1.91279e-05	-106.988	
1.29333	186.667	127.755	56.528	60.255	127.755	56.528	1.09812e-05	7.34536e-06	-60.2551	
1.3	180.833	39.1191	234.815	250.297	39.1191	-234.815	5.10308e-06	-1.52195e-06	-250.297	
1.3	181.667	58.7099	220.007	234.513	58.7099	-220.007	-7.33825e-06	-3.00994e-06	-234.513	
1.3	182.5	73.2954	204.052	217.506	73.2954	204.052	1.59202e-05	-9.54226e-06	-217.506	
1.3	183.333	85.4774	186.655	198.962	85.4774	186.655	-1.01697e-05	-3.5231e-06	-198.962	
1.3	184.167	96.1736	167.368	178.403	96.1736	167.368	2.59305e-06	-9.18618e-06	-178.403	
1.3	185	105.836	145.441	155.031	105.836	145.441	1.51749e-05	-7.95434e-06	155.031	
1.3	185.833	114.725	119.429	127.303	114.725	119.429	9.47072e-06	2.60161e-06	-127.303	
1.3	186.667	123.009	85.6877	91.3373	123.009	85.6877	-1.20787e-05	1.84584e-06	-91.3373	
1.3	187.5	130.803	19.7617	21.0647	130.805	19.7101	-4.84547e-07	1.25303e-05	-21.0314	
1.30667	180.833	15.8709	244.193	260.294	15.8709	-244.193	6.13067e-06	-9.99403e-06	-260.294	
1.30667	181.667	46.6801	229.9	245.058	46.6801	-229.9	-8.03258e-06	1.32603e-05	245.058	
1.30667	182.5	64.1486	214.584	228.732	64.1486	-214.584	8.71134e-07	-1.39543e-07	-228.732	
1.30667	183.333	77.8454	198.009	211.064	77.8485	198.004	-7.52421e-06	-2.8938e-06	-211.061	
1.30667	184.167	89.5189	179.826	191.683	89.5189	179.826	1.16299e-05	-1.1057e-05	-191.683	
1.30667	185	99.881	159.488	170.003	99.881	159.488	-1.95825e-05	4.43145e-06	-170.003	
1.30667	185.833	109.305	136.03	144.999	109.306	136.028	5.49231e-06	1.4266e-05	-144.998	
1.30667	186.667	118.017	107.428	114.511	118.017	107.428	-1.50522e-05	7.54642e-08	-114.511	
1.30667	187.5	126.163	67.4253	71.8708	126.163	67.4253	-5.84133e-06	-7.68244e-06	-71.8708	
1.31333	181.667	29.9519	239.498	255.289	29.9502	-239.499	5.57678e-06	5.04337e-06	255.29	
1.31333	182.5	53.3281	224.744	239.562	53.3281	-224.744	-1.02719e-05	-1.94468e-05	-239.562	
1.31333	183.333	69.2789	208.875	222.647	69.2789	-208.875	-7.28106e-06	1.69967e-05	-222.647	
1.31333	184.167	82.2445	191.615	204.249	82.2445	191.615	-1.373e-05	-9.71043e-06	-204.249	
1.31333	185	93.4754	172.548	183.925	93.4754	172.548	1.05671e-05	-1.59444e-05	-183.925	
1.31333	185.833	103.538	150.989	160.944	103.538	150.989	-9.9486e-06	7.11493e-06	-160.944	
1.31333	186.667	112.745	125.664	133.949	112.745	125.664	2.99415e-06	-1.18284e-05	-133.949	
1.31333	187.5	121.291	93.5606	99.7293	121.291	93.5605	-1.30309e-06	-9.53767e-06	-99.7293	
1.31333	188.333	129.309	41.0424	43.7485	129.309	41.0425	-3.22551e-06	8.81635e-06	-43.7485	
1.32	182.5	39.4781	234.583	250.049	39.4781	-234.583	-1.0716e-05	1.3778e-07	-250.05	
1.32	183.333	59.3728	219.329	233.79	59.3728	-219.329	5.6935e-06	1.30862e-05	-233.79	
1.32	184.167	74.1667	202.855	216.23	74.1667	202.855	-5.56707e-06	-1.28556e-05	-216.23	
1.32	185	86.5172	184.833	197.02	86.5172	184.833	1.41161e-05	-4.04392e-06	-197.02	
1.32	185.833	97.3587	164.757	175.62	97.3587	164.757	1.27387e-05	8.33873e-06	-175.62	
1.32	186.667	107.15	141.757	151.104	107.15	141.757	1.971e-05	2.28858e-06	-151.103	
1.32	187.5	116.158	114.077	121.599	116.158	114.077	-6.16279e-06	5.12257e-06	-121.599	
1.32	188.333	124.551	76.8158	81.8805	124.551	76.8158	-1.87826e-05	1.04143e-05	-81.8805	
1.32667	182.5	16.0841	244.141	260.238	16.0841	-244.141	-6.41256e-06	-5.12917e-06	260.238	
1.32667	183.333	47.2903	229.429	244.556	47.2902	-229.429	1.25062e-05	-7.01049e-06	-244.556	
1.32667	184.167	64.985	213.633	227.719	64.985	-213.633	-1.29993e-05	4.11201e-06	-227.719	
1.32667	185	78.859	196.491	209.446	78.859	196.491	-1.51487e-06	-8.74742e-06	-209.446	
1.32667	185.833	90.6831	177.614	189.324	90.6831	177.614	-2.2439e-05	7.75165e-06	189.324	
1.32667	186.667	101.179	156.374	166.684	101.179	156.374	-1.40547e-05	-2.50885e-06	-166.684	
1.32667	187.5	110.724	131.633	140.312	110.724	131.633	1.87085e-06	7.65522e-06	-140.312	
1.32667	188.333	119.547	100.846	107.495	119.547	100.846	1.22377e-06	4.29754e-06	-107.495	
1.32667	189.167	127.798	54.597	58.1967	127.798	54.597	-3.31855e-06	4.2328e-06	-58.1968	
1.33333	183.333	30.5456	239.222	254.995	30.5456	-239.222	-8.1371e-06	1.5252e-05	254.995	
1.33333	184.167	54.1382	224.019	238.79	54.1382	-224.019	-1.34462e-05	1.36709e-05	-238.79	
1.33333	185	70.2703	207.63	221.32	70.2703	-207.63	6.86495e-06	-1.16137e-05	-221.32	
1.33333	185.833	83.3903	189.747	202.257	83.3903	189.747	5.5304e-06	-5.10881e-06	-202.257	
1.33333	186.667	94.7578	169.899	181.1	94.7578	169.899	-6.87989e-06	-6.47207e-06	-181.1	
1.33333	187.5	104.944	147.293	157.005	104.944	147.293	-7.34925e-06	1.26696e-05	-157.005	
1.33333	188.333	114.265	120.387	128.325	114.265	120.387	-3.4384e-06	5.6459e-06	-128.325	
1.33333	189.167	122.917	85.1994	90.8169	122.917	85.1994	9.3297e-06	4.44658e-06	90.8168	
1.34	184.167	40.3007	234.067	249.5	40.3007	-234.067	-1.06652e-06	2.12376e-05	-249.5	
1.34	185	60.3534	218.331	232.726	60.3534	-218.331	1.49784e-05	7.9642e-06	-232.726	
1.34	185.833	75.2996	201.289	214.561	75.2996	201.289	-1.46328e-05	1.57581e-06	-214.561	
1.34	186.667	87.7874	182.576	194.614	87.7874	182.576	9.75669e-07	2.28993e-05	194.614	
1.34	187.5	98.754	161.613	172.268	98.754	161.613	1.00254e-05	2.2775e-06	-172.268	
1.34	188.333	108.661	137.372	146.429	108.665	137.36	1.0917e-05	-4.85367e-06	-146.421	
1.34	189.167	117.776	107.663	114.762	117.776	107.663	-1.59786e-07	-8.39223e-07	-114.762	
1.34	190	126.27	65.4182	69.7314	126.271	65.4142	-1.84349e-06	1.25521e-05	-69.7288	
1.34667	184.167	17.3898	243.821	259.897	17.3898	-243.821	5.38852e-06	-1.31549e-05	259.897	
1.34667	185	48.2942	228.658	243.735	48.2942	-228.658	-8.23453e-06	6.13601e-06	-243.735	
1.34667	185.833	66.1167	212.34	226.34	66.1167	-212.34	-1.98632e-05	4.12614e-06	-226.34	
1.34667	186.667	80.1229	194.575	207.404	80.1229	194.575	1.77093e-06	-4.03173e-06	-207.404	
1.34667	187.5	92.0711	174.924	186.457	92.0711	174.924	6.50341e-06	1.16832e-05	-186.457	
1.34667	188.333	102.682	152.659	162.725	102.682	152.659	-1.65818e-05	-9.19997e-06	-162.725	
1.34667	189.167	112.336	126.409	134.743	112.336	-126.409	1.72146e-05	4.60128e-06	-134.743	
1.34667	190	121.261	92.8492	98.971	121.261	92.8492	1.28451e-05	1.27055e-05	98.971	
1.34667	190.833	129.609	35.0783	37.3911	129.609	35.0783	-1.63752e-05	-1.07706e-05	-37.3912	
1.35333	185	31.7342	238.662	254.398	31.7342	-238.662	6.45682e-06	-4.14385e-06	254.398	
1.35333	185.833	55.2981	222.974	237.676	55.2981	-222.974	7.32539e-06	-1.09834e-05	-237.675	
1.35333	186.667	71.5396	206.016	219.6	71.5396	206.016	1.13198e-05	-1.09824e-05	-219.6	
1.35333	187.5	84.7771	187.444	199.803	84.7771	187.444	-4.05473e-06	3.78267e-06	-199.803	
1.35333	188.333	96.2581	166.72	177.712	96.2581	166.72	-8.65659e-06	-1.09052e-05	-177.712	
